"gencode_id","ensembl_id","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSG00000213445.10","ENSG00000213445","SIPA1",0.0331613323955517,7.87513520122033,0.691465713710944,0.490554606750024,0.595169882483455,0.689426984900564
"ENSG00000106701.13","ENSG00000106701","FSD1L",-0.0485316853420145,3.0556966527539,-0.691349300019574,0.490714197839172,0.595326309243562,-0.68917333028543
"ENSG00000267318.1","ENSG00000267318","ENSG00000267318",0.0757668132868527,-0.930855963838177,0.691325430826573,0.490753429514471,0.595336707539828,0.689110982118483
"ENSG00000269404.7","ENSG00000269404","SPIB",0.111692775447293,2.43327534999384,0.690201170280691,0.49138551689353,0.596066257357511,0.688106818627952
"ENSG00000242732.4","ENSG00000242732","RTL5",-0.0926703711062458,2.25650044563737,-0.689720435271112,0.491739406913048,0.596458274864484,-0.687544915335975
"ENSG00000211898.8","ENSG00000211898","IGHD",0.16361145385534,5.25514777266615,0.688883863918235,0.492262742615039,0.597055760719358,0.686714365383341
"ENSG00000261186.2","ENSG00000261186","ENSG00000261186",0.183296346102696,-3.32037987126562,0.68865074819034,0.492300091828383,0.597063765336147,0.68665510913886
"ENSG00000103245.14","ENSG00000103245","CIAO3",0.036890840487556,4.37476866167133,0.688233062213965,0.492660308381979,0.597463319458677,0.686083732708968
"ENSG00000115604.12","ENSG00000115604","IL18R1",0.100334438950153,5.64769914594135,0.688191850271286,0.492732909893587,0.597514046427915,0.685968599125943
"ENSG00000283602.1","ENSG00000283602","ENSG00000283602",0.115630175328053,-1.03718979463409,0.687937271331537,0.492809001727804,0.597568999347328,0.685847940246514
"ENSG00000182179.13","ENSG00000182179","UBA7",0.0321996239545746,7.54186305045752,0.687365869529217,0.493148313457252,0.597926771641915,0.685310014858256
"ENSG00000099797.15","ENSG00000099797","TECR",-0.0343841110260031,5.56098938841658,-0.687406245859876,0.493195825250247,0.597926771641915,-0.685234708210741
"ENSG00000273230.1","ENSG00000273230","ENSG00000273230",-0.0657247823339369,0.283824925608668,-0.687290646420338,0.493213368282382,0.597926771641915,-0.685206903318901
"ENSG00000233723.9","ENSG00000233723","LINC01122",0.162269327605282,-2.73310409630038,0.687162154857694,0.493234099076703,0.597926771641915,0.685174046654784
